Transaction_ID,Name,Platform,Publisher,Developer,Genre,Release_Date,Selling_Price,Discount,Region_Sales,Sales_Date,Rating
c046664c,Counter-Strike,Nintendo Switch,Nintendo,Respawn Entertainment,Sports,2019-11-26,32.23,0,Europe,2019-11-16,4
3dab17d1,FIFA,Nintendo Switch,Rockstar Games,EA Sports,First Person Shooter,2020-12-10,33.07,34,Asia,2022-08-07,3
1c8f8847,Minecraft,XBox One,Activision,Epic Games,First Person Shooter,2019-09-23,46.44,36,America,2020-06-21,3
47d5557c,Pokemon,Nintendo Switch,Ubisoft,Blizzard Entertainment,First Person Shooter,2022-02-06,57.06,30,America,2022-07-20,2
01adca69,Counter-Strike,Mobile,Microsoft,Rockstar North,First Person Shooter,2021-11-04,49.16,8,Asia,2019-10-10,1
0bc28c94,Counter-Strike,Mobile,Rockstar Games,EA Sports,First Person Shooter,2023-07-16,39.31,46,Europe,2022-06-01,10
c2b0c696,League of Legends,PS4,Ubisoft,EA Sports,First Person Shooter,2022-03-03,52.23,0,Europe,2022-07-26,2
cc01fbb4,Fortnite,Nintendo Switch,Blizzard Entertainment,Valve,First Person Shooter,2023-02-02,40.47,40,Europe,2021-09-09,3
71edbb55,FIFA,PS4,Electronic Arts,Rockstar North,Sports,2022-10-28,24.06,29,Asia,2020-05-07,10
36a0c99a,Super Mario,PC,Ubisoft,Nintendo EAD,Role Playing,2022-03-29,42.58,48,Europe,2020-08-12,5
1f769f86,Madden NFL,PS4,Activision,Game Freak,Strategy,2022-04-05,24.3,14,America,2022-09-02,5
31c7f543,The Legend of Zelda,XBox One,Ubisoft,Respawn Entertainment,First Person Shooter,2020-01-09,36.99,35,Asia,2020-12-01,4
30e89faa,Counter-Strike,PS5,Epic Games,Nintendo EAD,First Person Shooter,2023-12-27,39.13,45,Europe,2019-12-12,2
55c24ccb,Minecraft,XBox One,Nintendo,EA Sports,Role Playing,2019-11-12,31.7,10,America,2022-10-30,5
ef34964b,The Legend of Zelda,XBox One,Ubisoft,Rockstar North,Simulation,2020-02-21,54.77,30,Europe,2021-09-01,2
20caacd5,Madden NFL,Mobile,Ubisoft,Ubisoft Montreal,First Person Shooter,2020-07-17,39.86,50,Europe,2023-06-17,5
235f4200,The Legend of Zelda,XBox One,Ubisoft,Respawn Entertainment,Simulation,2023-04-04,49.41,30,Asia,2021-08-17,1
780baece,Grand Theft Auto,Mobile,Electronic Arts,Game Freak,Strategy,2022-05-31,37.71,30,America,2022-09-30,9
e367a960,Call of Duty,XBox One,Rockstar Games,Valve,Sports,2022-12-19,35.16,29,America,2023-06-09,8
8b22a7e7,Call of Duty,Nintendo Switch,Electronic Arts,Respawn Entertainment,First Person Shooter,2020-10-04,26.5,47,Asia,2022-10-06,9
9ba52301,The Legend of Zelda,Mobile,Epic Games,Nintendo EAD,Strategy,2020-01-04,52.36,48,Asia,2020-10-10,4
c31fb2d5,Assassin's Creed,PC,Electronic Arts,Infinity Ward,First Person Shooter,2019-03-26,43.55,7,Europe,2022-11-12,5
eb7e011e,League of Legends,PS5,Nintendo,Game Freak,Role Playing,2023-08-24,22.61,7,Asia,2019-10-02,4
c54f6bd7,Super Mario,PS4,Microsoft,Epic Games,Sports,2020-05-30,32.42,48,Asia,2019-07-01,8
ee0fbee4,Madden NFL,Mobile,Rockstar Games,Ubisoft Montreal,Sports,2020-06-28,28.4,32,Asia,2020-04-05,8
9c9e322d,FIFA,PS4,Rockstar Games,Epic Games,Simulation,2023-05-19,35.84,18,Asia,2020-09-01,10
71d4d0b1,Assassin's Creed,PC,Nintendo,Blizzard Entertainment,First Person Shooter,2021-07-15,43.51,8,America,2021-09-04,9
7ed0a888,Overwatch,XBox One,Microsoft,Rockstar North,Strategy,2021-05-09,43.02,20,Asia,2021-06-17,3
507139f1,Battlefield,Mobile,Valve,Infinity Ward,Sports,2020-05-30,55.55,8,America,2021-08-02,5
45b6abe6,Counter-Strike,XBox One,Valve,Blizzard Entertainment,Sports,2022-02-07,45.16,44,America,2022-01-23,1
02559112,League of Legends,PS5,Nintendo,Respawn Entertainment,Sports,2022-10-05,37.2,46,Asia,2023-12-06,3
b094446f,The Legend of Zelda,PS4,Valve,Respawn Entertainment,Role Playing,2022-03-08,58.87,30,Europe,2022-06-10,2
8a031115,World of Warcraft,XBox One,Activision,Ubisoft Montreal,First Person Shooter,2020-11-28,33.66,41,Europe,2020-08-29,2
ed45d7f1,World of Warcraft,Nintendo Switch,Nintendo,Infinity Ward,Strategy,2022-08-21,44.38,32,Asia,2023-04-13,7
cd9f82dd,Overwatch,PS5,Valve,Epic Games,Role Playing,2023-12-16,43.0,24,Asia,2020-07-26,9
ed62dd21,Assassin's Creed,Nintendo Switch,Rockstar Games,Nintendo EAD,Strategy,2020-11-04,51.61,12,Asia,2024-02-25,3
4ee33370,Overwatch,Mobile,Blizzard Entertainment,Valve,Strategy,2022-07-13,47.58,0,Asia,2022-10-28,4
60671059,The Legend of Zelda,Mobile,Electronic Arts,Game Freak,Strategy,2023-03-14,24.49,49,America,2023-05-14,2
b72f75f7,Grand Theft Auto,Mobile,Nintendo,Valve,Simulation,2022-10-04,41.29,38,America,2024-01-20,4
0a6ce2d1,Counter-Strike,Nintendo Switch,Ubisoft,Game Freak,Sports,2019-07-30,42.16,3,Asia,2022-06-18,8
60188076,World of Warcraft,PC,Electronic Arts,Blizzard Entertainment,Simulation,2023-12-26,39.19,0,Asia,2022-11-11,10
7e0c479a,Call of Duty,PC,Epic Games,Nintendo EAD,Strategy,2023-01-16,43.1,28,Asia,2023-12-07,10
e3aab883,Battlefield,Nintendo Switch,Activision,Blizzard Entertainment,First Person Shooter,2019-06-29,41.25,5,America,2022-08-21,9
1596ddb9,Madden NFL,PC,Microsoft,Game Freak,Role Playing,2019-03-08,29.36,9,America,2021-02-12,2
80b042f5,Super Mario,Nintendo Switch,Electronic Arts,Game Freak,Role Playing,2022-10-30,57.24,4,America,2021-04-14,9
8a18dab0,Madden NFL,XBox One,Blizzard Entertainment,Valve,Sports,2022-05-04,48.35,3,Asia,2020-06-09,2
653fe948,Battlefield,PC,Epic Games,Valve,Strategy,2021-06-29,26.55,9,Europe,2022-12-21,1
b090a2e9,FIFA,Nintendo Switch,Valve,EA Sports,Strategy,2019-04-13,48.17,45,Europe,2019-03-03,1
eb27064c,Madden NFL,Mobile,Electronic Arts,EA Sports,First Person Shooter,2019-03-25,41.61,17,Europe,2019-07-24,10
70e7d1a7,Overwatch,PS5,Epic Games,Ubisoft Montreal,Sports,2020-08-04,36.38,9,America,2020-03-12,7
9a424ebf,The Legend of Zelda,PS5,Rockstar Games,EA Sports,Simulation,2021-02-17,40.88,12,Asia,2020-12-13,3
c374a8c0,Grand Theft Auto,PC,Activision,Ubisoft Montreal,Simulation,2022-02-07,56.18,18,Europe,2023-05-25,5
0be060fd,Madden NFL,PS5,Electronic Arts,Rockstar North,First Person Shooter,2019-10-29,26.81,43,America,2020-01-06,3
93383534,World of Warcraft,PS4,Ubisoft,Infinity Ward,Strategy,2021-01-23,31.79,18,Asia,2021-04-24,7
91c6cf5d,Pokemon,PS4,Ubisoft,Rockstar North,Simulation,2020-10-22,31.08,31,Asia,2019-11-23,6
67878abc,Assassin's Creed,PS5,Ubisoft,Valve,Simulation,2021-05-11,57.52,13,Asia,2019-09-22,8
6f7bc87c,Call of Duty,Mobile,Microsoft,EA Sports,First Person Shooter,2023-07-05,51.06,43,Asia,2022-03-09,9
f168099f,Pokemon,Nintendo Switch,Valve,Rockstar North,First Person Shooter,2023-05-02,31.9,3,America,2022-10-12,10
433292a6,The Legend of Zelda,PS5,Activision,Nintendo EAD,Strategy,2022-05-02,50.04,22,Asia,2024-01-07,7
f5a43e3b,Battlefield,Mobile,Epic Games,Game Freak,First Person Shooter,2022-01-16,56.04,47,America,2022-01-15,4
074cec02,Super Mario,PS5,Activision,EA Sports,First Person Shooter,2021-04-24,46.8,42,Asia,2022-01-02,6
460551da,FIFA,PS5,Valve,Infinity Ward,Sports,2022-03-03,48.97,30,America,2021-04-07,6
572b4b7a,Assassin's Creed,Nintendo Switch,Ubisoft,Ubisoft Montreal,Role Playing,2019-09-30,43.31,44,Asia,2019-03-17,9
946bc1a8,Grand Theft Auto,Nintendo Switch,Epic Games,Game Freak,Simulation,2022-08-20,37.52,42,Asia,2020-12-23,8
a07144d9,Madden NFL,Mobile,Valve,Rockstar North,Sports,2021-11-08,42.44,28,Asia,2023-02-05,8
d62bba1c,Assassin's Creed,PS4,Rockstar Games,Valve,Sports,2021-02-19,55.07,30,Asia,2020-03-22,5
4ba6b89f,Counter-Strike,PC,Nintendo,Game Freak,First Person Shooter,2021-03-14,52.96,6,America,2023-06-16,6
1233911e,Pokemon,PS4,Activision,Rockstar North,Sports,2023-12-31,55.59,48,Asia,2023-01-27,3
11ef2071,Pokemon,Nintendo Switch,Microsoft,Valve,Strategy,2020-01-27,33.14,39,Asia,2020-04-28,7
91a7b142,League of Legends,Nintendo Switch,Epic Games,Ubisoft Montreal,Sports,2020-12-29,48.4,50,America,2021-08-29,4
d3780c47,Fortnite,Mobile,Activision,Ubisoft Montreal,Strategy,2022-12-01,33.94,45,Europe,2021-09-28,5
7618a16e,Madden NFL,Nintendo Switch,Electronic Arts,Infinity Ward,Role Playing,2023-08-10,40.8,27,Asia,2023-11-29,9
77753d91,Battlefield,Nintendo Switch,Nintendo,Epic Games,Simulation,2020-02-25,57.82,7,America,2021-10-17,9
f4dc9829,Assassin's Creed,Nintendo Switch,Valve,EA Sports,Simulation,2019-10-07,49.68,43,America,2022-01-05,9
b90616e5,League of Legends,Mobile,Blizzard Entertainment,Ubisoft Montreal,Strategy,2019-04-06,53.7,37,America,2020-05-22,3
4ecd3bc1,Super Mario,Mobile,Electronic Arts,Epic Games,First Person Shooter,2020-08-15,22.05,37,Europe,2019-09-27,4
90a378bf,World of Warcraft,Mobile,Blizzard Entertainment,Epic Games,Role Playing,2020-02-05,25.74,40,America,2022-06-23,8
807837fc,Battlefield,Nintendo Switch,Microsoft,Valve,Simulation,2023-09-11,37.64,30,Asia,2024-01-20,3
1e112452,Pokemon,XBox One,Rockstar Games,Blizzard Entertainment,Role Playing,2022-02-25,43.35,6,Europe,2019-05-06,6
3f039bb7,Overwatch,XBox One,Nintendo,Respawn Entertainment,Sports,2022-02-20,49.25,24,America,2020-05-29,5
1d276b56,Super Mario,PS5,Blizzard Entertainment,Blizzard Entertainment,Strategy,2021-08-16,44.37,23,Europe,2021-11-30,5
94f95678,Battlefield,XBox One,Electronic Arts,Respawn Entertainment,Role Playing,2022-12-19,55.89,45,Europe,2023-07-02,3
568b8cf6,Pokemon,PS4,Activision,Rockstar North,Sports,2023-01-30,53.83,39,Asia,2019-05-22,3
a6171048,Assassin's Creed,PS5,Nintendo,Rockstar North,Sports,2019-05-13,53.54,27,America,2021-05-20,6
c8c0c40e,Battlefield,PC,Rockstar Games,Epic Games,First Person Shooter,2020-02-24,52.8,22,Asia,2019-05-11,4
5796df3e,Grand Theft Auto,Mobile,Blizzard Entertainment,Valve,Sports,2020-02-19,31.97,49,Asia,2020-05-08,6
dd3d4c36,World of Warcraft,Nintendo Switch,Blizzard Entertainment,Nintendo EAD,Sports,2019-10-19,41.62,25,Europe,2019-11-06,2
1c0e0206,Super Mario,Mobile,Microsoft,Respawn Entertainment,Role Playing,2020-05-06,45.57,25,Europe,2022-01-30,2
615d8c05,Assassin's Creed,XBox One,Rockstar Games,Blizzard Entertainment,Strategy,2022-03-10,56.29,49,Europe,2021-08-29,8
a6932687,Assassin's Creed,Mobile,Electronic Arts,Valve,Simulation,2024-01-09,38.07,29,America,2020-02-10,9
8f27100d,Minecraft,PS4,Microsoft,Respawn Entertainment,First Person Shooter,2023-06-27,23.28,26,America,2020-11-17,9
7c66cc28,Madden NFL,Mobile,Ubisoft,Epic Games,Strategy,2023-07-08,20.58,18,America,2022-03-24,3
a5a7066f,The Legend of Zelda,PC,Blizzard Entertainment,Game Freak,First Person Shooter,2020-08-20,33.13,2,America,2019-03-17,9
1db03938,Super Mario,Nintendo Switch,Microsoft,Game Freak,Simulation,2019-08-19,43.22,38,Asia,2020-01-03,1
14a5ef2f,Counter-Strike,Nintendo Switch,Valve,Nintendo EAD,First Person Shooter,2020-03-21,31.97,39,Asia,2020-09-13,6
79d6d15b,Minecraft,PC,Rockstar Games,Blizzard Entertainment,Simulation,2021-10-27,58.62,46,Europe,2020-07-23,1
44123d56,Madden NFL,PC,Epic Games,Rockstar North,Role Playing,2020-02-20,57.02,43,Europe,2023-04-11,4
4fe2c170,Madden NFL,PC,Electronic Arts,Rockstar North,Role Playing,2021-08-19,52.44,24,Asia,2019-09-09,5
642930b0,Pokemon,Mobile,Epic Games,Valve,Simulation,2019-06-27,51.6,33,America,2021-07-28,6
ca97103c,Assassin's Creed,PS4,Nintendo,Game Freak,Strategy,2020-02-05,51.79,15,America,2024-02-15,6
2fe61b6b,Counter-Strike,PS5,Nintendo,Infinity Ward,Strategy,2023-10-21,28.24,12,Asia,2020-01-26,4
408c7c1c,The Legend of Zelda,Mobile,Ubisoft,Blizzard Entertainment,Strategy,2022-05-31,39.85,18,Asia,2021-08-21,9
f5b83938,Minecraft,PS5,Ubisoft,Ubisoft Montreal,Simulation,2020-04-10,54.95,49,America,2023-04-25,9
4dda0222,Assassin's Creed,XBox One,Blizzard Entertainment,Rockstar North,Strategy,2022-03-27,40.92,17,Asia,2021-08-07,3
c4077180,FIFA,Nintendo Switch,Ubisoft,Rockstar North,Sports,2021-04-02,35.65,1,Europe,2022-01-27,9
38610ef0,World of Warcraft,Mobile,Microsoft,Game Freak,First Person Shooter,2020-03-13,40.93,1,Asia,2023-05-11,8
48b51784,Minecraft,Mobile,Valve,EA Sports,Strategy,2022-12-06,23.32,39,America,2020-02-28,3
2344ab11,The Legend of Zelda,XBox One,Valve,Infinity Ward,Strategy,2021-09-04,49.04,45,Europe,2020-07-24,1
aa969cf2,Minecraft,Mobile,Blizzard Entertainment,Epic Games,Role Playing,2020-08-03,45.53,23,Asia,2022-04-27,5
3743c57a,Fortnite,PS5,Electronic Arts,Nintendo EAD,Role Playing,2023-08-27,28.4,9,Europe,2024-02-12,8
7d940d41,Fortnite,Mobile,Blizzard Entertainment,Nintendo EAD,First Person Shooter,2023-11-03,40.11,10,Asia,2019-07-04,7
cb4183cc,Battlefield,PC,Epic Games,EA Sports,First Person Shooter,2023-02-04,50.08,18,Asia,2021-12-09,8
37a461f3,Pokemon,Mobile,Valve,Valve,Sports,2023-10-14,53.96,8,Europe,2019-10-06,7
8133b541,FIFA,Nintendo Switch,Rockstar Games,Game Freak,First Person Shooter,2021-08-04,24.56,43,America,2023-10-14,7
3c552e05,Grand Theft Auto,PS5,Blizzard Entertainment,Blizzard Entertainment,First Person Shooter,2021-03-15,23.28,24,Asia,2022-06-25,7
8680774d,Grand Theft Auto,Nintendo Switch,Blizzard Entertainment,EA Sports,Simulation,2023-05-31,29.83,43,America,2021-10-05,1
31ed690b,The Legend of Zelda,XBox One,Electronic Arts,Infinity Ward,Sports,2020-03-14,59.44,45,Europe,2019-11-18,9
3bb1baac,Overwatch,Mobile,Activision,Respawn Entertainment,Strategy,2019-03-12,39.67,23,Europe,2021-10-26,3
fea2032e,World of Warcraft,PS5,Nintendo,Game Freak,First Person Shooter,2021-11-21,41.55,12,Asia,2020-02-25,9
04a7eb9e,Grand Theft Auto,XBox One,Epic Games,Respawn Entertainment,Strategy,2022-09-13,31.0,49,Europe,2023-08-02,9
8630ce82,World of Warcraft,Nintendo Switch,Ubisoft,Rockstar North,Strategy,2023-07-08,56.66,29,Europe,2023-04-25,8
1ab3945c,The Legend of Zelda,PS4,Nintendo,EA Sports,First Person Shooter,2023-05-29,43.06,39,America,2022-01-20,5
9dbc385d,FIFA,PC,Rockstar Games,Blizzard Entertainment,Sports,2021-08-27,55.5,12,Europe,2024-02-23,6
4b6c09ae,Overwatch,XBox One,Ubisoft,Valve,Sports,2023-06-07,20.91,44,America,2019-06-04,9
80add7ec,Overwatch,Mobile,Nintendo,Nintendo EAD,Role Playing,2020-11-21,51.8,11,Asia,2023-01-15,8
16068de3,Fortnite,Nintendo Switch,Nintendo,Blizzard Entertainment,Strategy,2023-09-10,46.27,8,Europe,2023-06-15,2
df817f1f,Pokemon,Mobile,Electronic Arts,Infinity Ward,Simulation,2021-03-23,54.66,5,Europe,2021-02-10,3
f1c76e86,Assassin's Creed,PS5,Microsoft,Nintendo EAD,Simulation,2023-01-16,53.75,37,America,2021-06-13,1
be110c3d,Overwatch,XBox One,Ubisoft,Epic Games,Role Playing,2021-12-28,42.91,4,Asia,2019-08-29,8
4eb35123,Call of Duty,Mobile,Blizzard Entertainment,Epic Games,Strategy,2020-09-30,53.84,48,America,2023-10-10,6
7f937b8d,The Legend of Zelda,Nintendo Switch,Electronic Arts,Ubisoft Montreal,Role Playing,2022-04-29,53.34,16,Europe,2021-09-07,4
9e313afe,Super Mario,Mobile,Ubisoft,Respawn Entertainment,Simulation,2023-01-31,37.81,15,America,2022-04-21,2
0722f928,Overwatch,PS4,Microsoft,Epic Games,Role Playing,2020-02-04,43.08,39,America,2020-02-26,4
8b652ccb,Overwatch,XBox One,Rockstar Games,Blizzard Entertainment,Strategy,2021-08-25,34.82,45,America,2020-07-12,7
b5cd053c,Battlefield,Nintendo Switch,Rockstar Games,Respawn Entertainment,First Person Shooter,2020-02-07,25.91,0,America,2019-03-15,9
638ea8f4,Madden NFL,XBox One,Microsoft,Ubisoft Montreal,Simulation,2021-12-20,54.46,29,Asia,2020-02-16,6
82908162,League of Legends,Mobile,Nintendo,Epic Games,Sports,2020-06-17,56.98,1,America,2023-12-15,10
37c8df12,World of Warcraft,Nintendo Switch,Nintendo,Valve,Role Playing,2023-03-02,43.41,23,America,2022-06-07,4
a0ba912a,Call of Duty,PC,Blizzard Entertainment,Valve,Role Playing,2020-04-26,28.84,44,Asia,2022-05-18,2
dee31782,Super Mario,Nintendo Switch,Microsoft,Nintendo EAD,First Person Shooter,2019-11-29,51.57,18,Asia,2023-05-03,6
eb9a54c0,Battlefield,Nintendo Switch,Valve,EA Sports,Role Playing,2021-08-20,23.58,30,Europe,2021-03-25,3
70f73442,Madden NFL,Nintendo Switch,Activision,Respawn Entertainment,Simulation,2023-01-28,53.16,42,Europe,2023-08-29,7
d81e1710,League of Legends,PS5,Nintendo,Rockstar North,Strategy,2022-03-08,32.52,15,Europe,2019-06-01,3
014a7042,Overwatch,Nintendo Switch,Electronic Arts,EA Sports,Sports,2023-08-01,40.18,26,Asia,2020-04-14,2
ad6a7453,Assassin's Creed,PC,Activision,Nintendo EAD,Role Playing,2020-04-12,50.03,3,America,2022-06-25,1
8a45251a,Call of Duty,PS4,Nintendo,Epic Games,Strategy,2020-05-18,50.18,48,America,2019-06-24,8
3ee7a0cd,Fortnite,PC,Electronic Arts,Rockstar North,Strategy,2023-02-27,38.59,7,Asia,2020-10-10,5
3410c449,Minecraft,PS4,Nintendo,Epic Games,Sports,2019-07-11,49.96,21,Asia,2022-05-28,2
31eaad88,Madden NFL,Mobile,Blizzard Entertainment,Respawn Entertainment,Simulation,2019-12-01,50.75,31,America,2022-07-11,5
3a781f9c,Overwatch,PS5,Blizzard Entertainment,EA Sports,Sports,2020-06-01,46.76,50,Asia,2019-07-10,5
60acb436,Super Mario,PS5,Electronic Arts,Rockstar North,Role Playing,2019-06-26,27.81,40,Europe,2020-12-30,4
a42eb056,Battlefield,PS5,Ubisoft,Valve,First Person Shooter,2022-08-30,46.93,37,America,2021-03-30,1
c1150344,Super Mario,PS4,Valve,Respawn Entertainment,Role Playing,2023-02-24,20.8,7,Asia,2022-10-13,2
f54d1425,Overwatch,PC,Microsoft,Ubisoft Montreal,Simulation,2023-03-19,49.78,5,Asia,2021-07-01,1
54ff1574,Pokemon,XBox One,Epic Games,Blizzard Entertainment,Role Playing,2020-12-10,24.87,21,Europe,2021-03-24,7
deeaef19,World of Warcraft,PS5,Microsoft,Respawn Entertainment,Sports,2020-08-03,29.65,2,Europe,2020-07-29,2
2d12890d,World of Warcraft,PS4,Valve,Respawn Entertainment,Strategy,2019-07-02,43.38,47,Europe,2023-12-18,5
3970dd0a,Pokemon,Mobile,Electronic Arts,Respawn Entertainment,Simulation,2019-12-23,20.42,44,Europe,2021-05-28,5
bd412ad8,Madden NFL,PC,Nintendo,Epic Games,Role Playing,2020-04-09,58.34,6,America,2022-06-11,6
222f630b,League of Legends,PS5,Activision,Respawn Entertainment,First Person Shooter,2022-09-06,41.31,2,Europe,2020-01-05,3
dcb2dcce,Battlefield,Nintendo Switch,Electronic Arts,Game Freak,Sports,2022-01-03,54.11,4,America,2020-11-05,10
74626451,The Legend of Zelda,PC,Ubisoft,Nintendo EAD,Sports,2022-07-03,59.39,25,Asia,2021-09-02,10
a5de8e99,Assassin's Creed,PS4,Rockstar Games,Rockstar North,First Person Shooter,2022-05-26,32.29,45,America,2023-04-18,7
1452c3bf,The Legend of Zelda,XBox One,Rockstar Games,Infinity Ward,Simulation,2020-05-06,45.85,9,Asia,2021-04-03,5
a1d6cf63,Minecraft,XBox One,Blizzard Entertainment,Nintendo EAD,First Person Shooter,2021-08-31,32.61,26,Asia,2023-05-30,6
a1f0f75e,Overwatch,XBox One,Activision,Nintendo EAD,Simulation,2020-05-30,24.85,0,Asia,2021-08-24,8
f8875c44,Assassin's Creed,Nintendo Switch,Electronic Arts,EA Sports,Sports,2019-10-03,48.94,1,America,2020-08-16,5
aefe0556,Call of Duty,PC,Blizzard Entertainment,Respawn Entertainment,Simulation,2023-01-22,21.69,32,America,2022-04-03,5
db9b8b0f,Overwatch,PS5,Microsoft,Rockstar North,Role Playing,2022-04-15,22.36,2,Asia,2023-03-21,4
3f394139,Fortnite,PC,Epic Games,Rockstar North,Sports,2022-05-04,41.24,8,America,2019-04-02,4
f9820dde,Counter-Strike,XBox One,Valve,Rockstar North,Sports,2023-09-15,53.05,25,Asia,2022-02-25,2
010e72c0,Counter-Strike,Nintendo Switch,Ubisoft,Game Freak,Sports,2021-11-10,51.9,22,America,2023-04-21,10
02bed34c,Madden NFL,Mobile,Ubisoft,Infinity Ward,First Person Shooter,2022-01-05,54.22,35,Asia,2022-12-17,10
0db65060,Overwatch,XBox One,Valve,Blizzard Entertainment,Role Playing,2021-02-07,48.69,36,Asia,2020-11-04,8
e661dd52,World of Warcraft,PS4,Microsoft,EA Sports,Simulation,2024-02-08,21.71,45,America,2022-03-15,2
0316c847,Grand Theft Auto,PC,Epic Games,Infinity Ward,Role Playing,2023-05-03,33.11,13,Europe,2020-01-05,2
eb27094b,Super Mario,Nintendo Switch,Rockstar Games,Rockstar North,Sports,2021-03-27,55.17,42,Europe,2019-04-04,6
624e9aca,Assassin's Creed,Mobile,Nintendo,Valve,Sports,2020-08-17,31.97,16,Europe,2021-10-10,4
575ba70a,Battlefield,XBox One,Rockstar Games,Game Freak,Strategy,2021-04-02,48.59,29,America,2022-04-07,4
f4958e16,Grand Theft Auto,Nintendo Switch,Electronic Arts,Ubisoft Montreal,Role Playing,2020-06-06,28.26,21,Europe,2022-01-05,4
4b0f073b,League of Legends,Mobile,Valve,Game Freak,Sports,2023-03-09,22.79,38,America,2022-07-28,5
48ad9fec,Pokemon,PS4,Microsoft,Blizzard Entertainment,Role Playing,2022-04-20,33.73,29,Europe,2021-07-29,10
18a80fde,Call of Duty,PS4,Electronic Arts,Epic Games,First Person Shooter,2022-09-20,47.89,35,Europe,2021-02-22,8
86593640,Battlefield,PC,Blizzard Entertainment,Valve,First Person Shooter,2021-08-14,51.48,13,America,2020-03-26,3
9e99235c,Overwatch,Nintendo Switch,Nintendo,EA Sports,Simulation,2023-01-05,39.85,14,Europe,2021-05-04,10
ccd8424a,League of Legends,XBox One,Activision,Nintendo EAD,Simulation,2020-07-18,35.16,20,America,2019-11-27,7
e51719f5,League of Legends,XBox One,Activision,Valve,Sports,2022-07-06,36.08,18,America,2021-03-27,10
be2c039c,Counter-Strike,PS5,Blizzard Entertainment,Ubisoft Montreal,Simulation,2020-11-16,56.6,32,Asia,2022-03-02,8
045adefe,Call of Duty,XBox One,Electronic Arts,Ubisoft Montreal,Sports,2021-10-15,23.15,32,America,2021-04-08,1
0af6cfcb,FIFA,PC,Activision,Ubisoft Montreal,Sports,2019-07-04,47.61,45,Asia,2019-03-30,2
5954d712,Counter-Strike,PS4,Rockstar Games,Game Freak,Strategy,2023-12-22,40.39,13,Europe,2021-06-23,1
974fd170,Overwatch,XBox One,Ubisoft,Blizzard Entertainment,Strategy,2020-01-24,43.98,22,Asia,2020-02-14,1
1b18e641,Grand Theft Auto,PS5,Ubisoft,Epic Games,Strategy,2023-07-21,42.73,31,Europe,2023-09-14,4
425b5eb4,Super Mario,PC,Blizzard Entertainment,Valve,Strategy,2019-05-16,28.36,5,America,2021-10-09,5
44ca8cdf,Assassin's Creed,Mobile,Valve,Blizzard Entertainment,First Person Shooter,2021-07-15,29.68,38,Asia,2019-03-21,4
a23ace3f,Grand Theft Auto,PC,Ubisoft,Valve,Role Playing,2022-03-01,44.75,11,Europe,2019-07-04,5
65f4ece0,Call of Duty,PC,Microsoft,EA Sports,First Person Shooter,2020-07-12,48.17,6,Asia,2020-05-14,5
629a784c,Minecraft,PC,Valve,Respawn Entertainment,Sports,2020-04-24,45.07,18,Europe,2022-10-25,10
d8ef259b,Overwatch,PC,Valve,Nintendo EAD,Role Playing,2020-09-28,41.78,36,Europe,2021-09-20,10
564cfe45,Fortnite,PC,Epic Games,Rockstar North,Strategy,2022-09-14,59.02,25,Asia,2021-08-19,8
9e59b10b,The Legend of Zelda,PS4,Blizzard Entertainment,Epic Games,Strategy,2019-09-08,59.06,30,Asia,2019-07-10,6
6083d299,Assassin's Creed,PS4,Microsoft,Rockstar North,Strategy,2021-11-04,53.66,36,Asia,2021-04-22,9
